city,Year,Month,Hour,Mean_GHI_Wh_m2,Mean_DNI_Wh_m2,Mean_DHI_Wh_m2,Mean_Temperature_C,Mean_Dew_Point_C,Mean_Wind_Speed_ms,Mean_Station_Pressure_Pa
Calgary,2009,9,6,4.04,1.01,3.0,9.14,2.68,2.76,89141.0
Calgary,2009,9,7,76.89,109.57,52.49,11.76,3.58,3.04,89157.33
Calgary,2009,9,8,221.93,356.18,93.61,14.53,3.78,4.07,89157.33
Calgary,2009,9,9,387.43,551.02,117.51,16.89,3.8,4.9,89157.0
Calgary,2009,9,10,499.19,601.16,146.44,18.69,3.49,5.65,89139.33
Calgary,2009,9,11,553.66,602.27,161.62,20.11,3.65,5.58,89106.33
Calgary,2009,9,12,571.52,626.39,151.67,21.23,3.12,5.29,89071.0
Calgary,2009,9,13,562.96,645.3,141.22,21.8,3.02,5.67,89041.0
Calgary,2009,9,14,511.18,637.06,133.42,22.19,2.72,5.62,89019.67
Calgary,2009,9,15,434.34,654.97,114.69,22.12,2.3,6.32,89010.0
Calgary,2009,9,16,299.59,618.58,76.69,21.53,2.21,6.32,89010.33
Calgary,2009,9,17,158.14,477.25,55.01,19.66,2.72,5.75,89027.0
Calgary,2009,9,18,32.02,158.56,17.08,17.1,3.07,5.13,89066.33
Calgary,2009,9,19,0.21,0.0,0.21,15.44,3.15,4.72,89112.0
Calgary,2009,9,20,0.0,0.0,0.0,14.25,3.13,3.75,89139.0
Calgary,2009,9,21,0.0,0.0,0.0,13.11,3.02,3.1,89147.33
Calgary,2009,9,22,0.0,0.0,0.0,12.38,2.59,3.18,89144.67
Calgary,2009,9,23,0.0,0.0,0.0,11.33,2.55,2.77,89147.67
Calgary,2009,10,0,0.0,0.0,0.0,0.14,-4.33,3.42,89046.45
Calgary,2009,10,1,0.0,0.0,0.0,-0.23,-4.54,3.57,89048.39
Calgary,2009,10,2,0.0,0.0,0.0,-0.5,-4.38,3.51,89039.35
Calgary,2009,10,3,0.0,0.0,0.0,-0.39,-4.44,3.3,89041.29
Calgary,2009,10,4,0.0,0.0,0.0,-0.55,-4.29,3.56,89046.13
Calgary,2009,10,5,0.0,0.0,0.0,-0.82,-4.25,3.16,89054.19
Calgary,2009,10,6,0.95,0.43,0.45,-0.93,-4.35,3.55,89059.03
Calgary,2009,10,7,11.34,0.19,11.15,-0.46,-4.06,3.47,89076.13
Calgary,2009,10,8,110.37,210.64,63.8,0.61,-3.62,3.48,89083.87
Calgary,2009,10,9,200.2,269.38,109.26,2.0,-3.31,3.99,89074.84
Calgary,2009,10,10,286.87,317.89,148.58,2.93,-3.38,4.56,89054.52
Calgary,2009,10,11,306.64,250.02,186.63,3.58,-3.4,4.59,89031.29
Calgary,2009,10,12,294.25,201.4,195.13,4.09,-3.34,4.88,88998.71
Calgary,2009,10,13,276.92,209.27,176.88,4.41,-3.08,4.7,88972.58
Calgary,2009,10,14,257.21,258.35,148.64,4.36,-3.51,4.62,88963.87
Calgary,2009,10,15,175.98,227.48,102.68,4.13,-3.28,4.47,88976.77
Calgary,2009,10,16,101.04,252.84,54.92,3.56,-3.11,4.16,88983.23
Calgary,2009,10,17,23.32,124.52,12.72,2.67,-3.28,3.95,88997.1
Calgary,2009,10,18,0.04,0.0,0.04,1.81,-3.22,3.88,89016.13
Calgary,2009,10,19,0.0,0.0,0.0,1.47,-3.19,3.71,89032.58
Calgary,2009,10,20,0.0,0.0,0.0,1.18,-3.39,3.6,89041.29
Calgary,2009,10,21,0.0,0.0,0.0,0.92,-3.58,3.12,89043.87
Calgary,2009,10,22,0.0,0.0,0.0,0.61,-3.79,3.65,89042.58
Calgary,2009,10,23,0.0,0.0,0.0,0.52,-3.86,3.49,89028.39
Calgary,2009,11,0,0.0,0.0,0.0,-0.07,-8.07,3.26,88444.67
Calgary,2009,11,1,0.0,0.0,0.0,-0.37,-8.12,3.95,88428.33
Calgary,2009,11,2,0.0,0.0,0.0,-0.11,-8.06,4.03,88431.0
Calgary,2009,11,3,0.0,0.0,0.0,-0.2,-8.04,3.75,88416.67
Calgary,2009,11,4,0.0,0.0,0.0,-0.55,-7.94,3.4,88419.67
Calgary,2009,11,5,0.0,0.0,0.0,-0.64,-7.95,2.81,88409.33
Calgary,2009,11,6,0.0,0.0,0.0,-0.6,-8.13,3.67,88397.33
Calgary,2009,11,7,1.95,0.92,0.97,-0.59,-7.85,3.56,88420.0
Calgary,2009,11,8,8.95,14.09,7.03,0.73,-7.21,3.55,88430.0
Calgary,2009,11,9,104.7,284.04,48.06,2.4,-6.72,4.33,88436.0
Calgary,2009,11,10,188.78,407.85,70.84,4.51,-6.77,4.76,88441.33
Calgary,2009,11,11,255.55,516.01,77.33,5.97,-7.34,5.38,88418.0
Calgary,2009,11,12,278.53,526.73,89.0,6.82,-7.76,6.41,88385.67
Calgary,2009,11,13,248.33,496.06,82.76,7.21,-8.27,6.44,88379.0
Calgary,2009,11,14,209.61,534.13,67.19,6.83,-8.49,6.26,88391.33
Calgary,2009,11,15,106.81,376.62,43.73,5.88,-8.07,5.46,88416.67
Calgary,2009,11,16,18.31,97.31,10.96,4.23,-8.06,5.45,88434.33
Calgary,2009,11,17,0.01,0.0,0.01,3.08,-7.95,4.79,88445.33
Calgary,2009,11,18,0.0,0.0,0.0,2.28,-8.11,4.53,88454.0
Calgary,2009,11,19,0.0,0.0,0.0,1.58,-8.32,4.29,88451.33
Calgary,2009,11,20,0.0,0.0,0.0,1.19,-8.31,3.92,88452.67
Calgary,2009,11,21,0.0,0.0,0.0,0.57,-8.29,3.67,88465.0
Calgary,2009,11,22,0.0,0.0,0.0,0.33,-8.21,3.8,88463.0
Calgary,2009,11,23,0.0,0.0,0.0,0.13,-8.26,3.4,88461.67
Calgary,2009,12,0,0.0,0.0,0.0,-13.24,-16.74,3.19,89120.32
Calgary,2009,12,1,0.0,0.0,0.0,-13.88,-17.51,3.11,89121.29
Calgary,2009,12,2,0.0,0.0,0.0,-13.66,-17.36,3.2,89137.42
Calgary,2009,12,3,0.0,0.0,0.0,-13.95,-17.7,3.32,89127.1
Calgary,2009,12,4,0.0,0.0,0.0,-14.17,-18.09,3.39,89132.58
Calgary,2009,12,5,0.0,0.0,0.0,-14.3,-18.27,3.39,89131.94
Calgary,2009,12,6,0.0,0.0,0.0,-14.11,-18.01,3.35,89141.94
Calgary,2009,12,7,0.0,0.0,0.0,-14.05,-17.9,3.28,89158.39
Calgary,2009,12,8,4.02,1.93,2.0,-13.84,-17.51,3.48,89183.87
Calgary,2009,12,9,51.48,141.21,35.81,-13.1,-16.97,3.56,89207.1
Calgary,2009,12,10,131.68,445.14,44.57,-11.8,-16.15,3.12,89213.87
Calgary,2009,12,11,186.85,515.7,56.16,-11.04,-15.8,3.53,89179.03
Calgary,2009,12,12,211.08,546.12,61.25,-10.02,-15.27,3.18,89148.06
Calgary,2009,12,13,197.88,555.9,55.53,-9.59,-14.98,3.61,89133.55
Calgary,2009,12,14,150.22,530.24,44.38,-9.88,-15.16,3.59,89134.52
Calgary,2009,12,15,75.51,461.82,25.27,-10.59,-15.37,3.27,89153.23
Calgary,2009,12,16,6.32,4.8,3.07,-11.48,-15.92,3.44,89170.0
Calgary,2009,12,17,0.0,0.0,0.0,-12.27,-16.14,3.41,89167.1
Calgary,2009,12,18,0.0,0.0,0.0,-12.58,-16.25,3.78,89166.45
Calgary,2009,12,19,0.0,0.0,0.0,-12.72,-16.43,3.71,89158.06
Calgary,2009,12,20,0.0,0.0,0.0,-12.91,-16.7,3.38,89150.65
Calgary,2009,12,21,0.0,0.0,0.0,-13.27,-16.97,3.35,89145.81
Calgary,2009,12,22,0.0,0.0,0.0,-13.7,-17.31,3.05,89143.23
Calgary,2009,12,23,0.0,0.0,0.0,-13.5,-17.08,3.46,89139.68
Calgary,2010,1,0,0.0,0.0,0.0,-7.78,-11.94,2.76,88817.74
Calgary,2010,1,1,0.0,0.0,0.0,-8.22,-11.98,2.59,88801.61
Calgary,2010,1,2,0.0,0.0,0.0,-8.29,-12.07,2.43,88802.26
Calgary,2010,1,3,0.0,0.0,0.0,-8.26,-12.2,2.75,88792.58
Calgary,2010,1,4,0.0,0.0,0.0,-8.6,-12.55,2.69,88784.52
Calgary,2010,1,5,0.0,0.0,0.0,-8.63,-12.64,2.84,88781.94
Calgary,2010,1,6,0.0,0.0,0.0,-8.14,-12.47,2.69,88787.74
Calgary,2010,1,7,0.0,0.0,0.0,-7.83,-12.23,2.89,88784.84
Calgary,2010,1,8,3.92,1.88,1.96,-7.28,-12.03,2.9,88804.19
Calgary,2010,1,9,60.82,191.14,38.66,-6.88,-11.6,2.55,88823.87
Calgary,2010,1,10,144.87,407.21,58.68,-5.5,-10.85,3.06,88836.77
Calgary,2010,1,11,209.88,489.73,73.91,-4.64,-10.22,3.05,88801.29
Calgary,2010,1,12,242.17,507.83,87.73,-3.69,-9.89,3.44,88762.9
Calgary,2010,1,13,227.37,464.35,91.18,-3.05,-9.71,3.11,88728.06
Calgary,2010,1,14,190.23,478.28,72.92,-2.82,-9.64,3.6,88730.32
Calgary,2010,1,15,128.62,512.19,45.84,-3.34,-9.85,3.65,88756.45
Calgary,2010,1,16,38.64,288.0,17.06,-4.23,-9.98,3.57,88768.06
Calgary,2010,1,17,0.33,0.04,0.27,-4.73,-10.05,3.77,88780.97
Calgary,2010,1,18,0.0,0.0,0.0,-5.22,-10.22,3.5,88797.74
Calgary,2010,1,19,0.0,0.0,0.0,-5.84,-10.78,2.95,88805.48
Calgary,2010,1,20,0.0,0.0,0.0,-6.47,-11.05,2.75,88808.06
Calgary,2010,1,21,0.0,0.0,0.0,-6.35,-10.95,2.57,88806.45
Calgary,2010,1,22,0.0,0.0,0.0,-6.68,-11.09,2.81,88812.9
Calgary,2010,1,23,0.0,0.0,0.0,-7.2,-11.33,2.61,88802.9
Calgary,2010,2,0,0.0,0.0,0.0,-6.35,-10.34,2.68,88906.07
Calgary,2010,2,1,0.0,0.0,0.0,-6.36,-10.71,2.99,88903.21
Calgary,2010,2,2,0.0,0.0,0.0,-6.43,-10.74,2.79,88903.57
Calgary,2010,2,3,0.0,0.0,0.0,-7.04,-11.0,2.55,88897.14
Calgary,2010,2,4,0.0,0.0,0.0,-6.91,-11.03,2.43,88899.64
Calgary,2010,2,5,0.0,0.0,0.0,-7.04,-10.93,2.38,88910.71
Calgary,2010,2,6,0.0,0.0,0.0,-6.82,-10.73,2.2,88917.14
Calgary,2010,2,7,2.49,1.16,1.24,-6.89,-10.71,2.39,88924.29
Calgary,2010,2,8,34.91,129.97,19.37,-6.27,-10.34,2.89,88941.07
Calgary,2010,2,9,157.63,417.97,64.22,-4.68,-9.31,2.07,88953.21
Calgary,2010,2,10,261.19,514.48,91.64,-3.1,-8.35,2.34,88956.07
Calgary,2010,2,11,335.25,548.72,112.8,-1.71,-7.88,2.99,88951.43
Calgary,2010,2,12,367.47,544.37,127.87,-0.82,-7.54,3.02,88925.0
Calgary,2010,2,13,383.46,597.06,126.61,-0.34,-7.11,3.47,88895.0
Calgary,2010,2,14,306.41,512.45,110.04,-0.56,-7.03,3.17,88885.0
Calgary,2010,2,15,235.18,511.52,83.2,-0.99,-7.04,3.14,88888.93
Calgary,2010,2,16,143.28,506.95,51.4,-1.75,-7.26,2.85,88900.36
Calgary,2010,2,17,34.36,252.16,14.52,-2.99,-7.75,2.59,88914.64
Calgary,2010,2,18,0.06,0.02,0.03,-3.69,-8.04,2.68,88922.86
Calgary,2010,2,19,0.0,0.0,0.0,-4.11,-8.26,2.43,88927.14
Calgary,2010,2,20,0.0,0.0,0.0,-4.84,-8.85,2.66,88922.14
Calgary,2010,2,21,0.0,0.0,0.0,-5.56,-9.46,2.39,88923.57
Calgary,2010,2,22,0.0,0.0,0.0,-5.82,-9.6,2.29,88927.86
Calgary,2010,2,23,0.0,0.0,0.0,-6.14,-10.0,2.32,88921.79
Calgary,2010,3,0,0.0,0.0,0.0,-0.08,-6.09,2.77,88683.55
Calgary,2010,3,1,0.0,0.0,0.0,-0.34,-6.5,2.89,88680.32
Calgary,2010,3,2,0.0,0.0,0.0,-0.45,-6.6,2.77,88664.19
Calgary,2010,3,3,0.0,0.0,0.0,-0.81,-6.73,2.78,88655.81
Calgary,2010,3,4,0.0,0.0,0.0,-0.98,-6.75,2.76,88665.81
Calgary,2010,3,5,0.0,0.0,0.0,-0.8,-6.77,3.27,88676.13
Calgary,2010,3,6,2.12,0.99,1.07,-0.92,-6.88,3.06,88682.9
Calgary,2010,3,7,18.49,15.71,16.65,0.11,-6.52,3.34,88680.65
Calgary,2010,3,8,128.06,232.29,75.09,2.08,-5.95,3.61,88696.77
Calgary,2010,3,9,279.74,417.87,124.68,3.96,-6.2,4.55,88714.84
Calgary,2010,3,10,396.8,522.43,143.62,5.34,-6.42,4.77,88708.06
Calgary,2010,3,11,488.15,582.72,161.27,6.57,-6.85,5.13,88687.74
Calgary,2010,3,12,504.28,538.89,184.15,7.23,-6.91,5.62,88667.74
Calgary,2010,3,13,478.66,530.98,169.33,7.65,-6.9,5.21,88638.39
Calgary,2010,3,14,447.05,547.69,156.84,7.9,-6.74,5.45,88619.03
Calgary,2010,3,15,369.11,551.5,125.59,7.62,-6.25,5.41,88619.35
Calgary,2010,3,16,255.15,501.36,96.9,6.93,-5.75,4.89,88623.87
Calgary,2010,3,17,115.16,384.81,50.83,6.08,-5.83,5.37,88629.35
Calgary,2010,3,18,18.41,100.91,11.02,4.31,-5.81,4.67,88648.39
Calgary,2010,3,19,0.0,0.0,0.0,3.28,-5.85,4.2,88668.71
Calgary,2010,3,20,0.0,0.0,0.0,2.82,-5.88,3.43,88679.68
Calgary,2010,3,21,0.0,0.0,0.0,1.81,-5.71,3.09,88681.94
Calgary,2010,3,22,0.0,0.0,0.0,1.19,-5.87,3.17,88673.55
Calgary,2010,3,23,0.0,0.0,0.0,0.65,-5.88,2.84,88669.03
Calgary,2010,4,0,0.0,0.0,0.0,1.71,-4.73,4.16,88595.67
Calgary,2010,4,1,0.0,0.0,0.0,1.13,-4.82,4.01,88582.0
Calgary,2010,4,2,0.0,0.0,0.0,0.48,-4.94,3.52,88569.33
Calgary,2010,4,3,0.0,0.0,0.0,0.12,-4.97,3.79,88570.33
Calgary,2010,4,4,0.0,0.0,0.0,-0.02,-5.18,3.72,88580.33
Calgary,2010,4,5,1.94,0.91,0.97,-0.1,-5.33,3.76,88591.33
Calgary,2010,4,6,36.06,59.92,28.12,1.05,-4.79,4.09,88604.67
Calgary,2010,4,7,145.07,251.81,79.92,3.18,-4.4,5.01,88610.0
Calgary,2010,4,8,278.47,397.84,116.69,5.19,-4.59,5.74,88604.0
Calgary,2010,4,9,399.81,448.79,156.85,6.7,-4.63,6.34,88591.67
Calgary,2010,4,10,556.9,576.53,182.42,7.97,-4.7,6.48,88576.33
Calgary,2010,4,11,576.69,528.32,197.96,8.55,-5.31,6.98,88558.33
Calgary,2010,4,12,597.04,498.85,227.36,9.37,-5.47,7.1,88533.33
Calgary,2010,4,13,609.42,521.96,229.56,9.8,-5.75,7.03,88508.33
Calgary,2010,4,14,535.97,490.38,207.89,9.82,-5.79,7.16,88490.67
Calgary,2010,4,15,461.72,487.37,181.26,9.57,-5.22,7.51,88490.0
Calgary,2010,4,16,337.43,443.11,136.89,8.83,-5.3,7.64,88504.0
Calgary,2010,4,17,217.94,389.82,96.09,8.15,-5.2,7.33,88518.67
Calgary,2010,4,18,82.89,256.86,44.66,7.1,-4.86,6.59,88534.33
Calgary,2010,4,19,6.29,12.83,5.17,5.69,-4.56,6.27,88568.67
Calgary,2010,4,20,0.0,0.0,0.0,4.66,-4.31,5.31,88593.67
Calgary,2010,4,21,0.0,0.0,0.0,3.86,-4.15,5.07,88603.67
Calgary,2010,4,22,0.0,0.0,0.0,3.02,-4.04,4.92,88603.0
Calgary,2010,4,23,0.0,0.0,0.0,2.39,-4.32,4.66,88598.33
Calgary,2010,5,0,0.0,0.0,0.0,4.67,-0.38,3.13,88954.52
Calgary,2010,5,1,0.0,0.0,0.0,3.98,-0.37,3.11,88943.23
Calgary,2010,5,2,0.0,0.0,0.0,3.46,-0.61,2.76,88938.71
Calgary,2010,5,3,0.0,0.0,0.0,3.08,-0.88,2.71,88937.1
Calgary,2010,5,4,2.24,1.02,1.15,2.67,-1.13,2.64,88940.32
Calgary,2010,5,5,19.14,17.94,17.22,3.32,-0.71,2.58,88946.45
Calgary,2010,5,6,110.43,186.72,65.38,5.01,-0.09,3.56,88957.1
Calgary,2010,5,7,216.42,298.39,98.8,6.8,-0.01,4.61,88969.03
Calgary,2010,5,8,311.75,332.12,133.43,8.08,0.04,4.6,88971.94
Calgary,2010,5,9,466.59,434.68,179.8,9.3,-0.41,4.72,88960.65
Calgary,2010,5,10,537.41,429.45,212.45,10.13,-0.75,4.92,88950.32
Calgary,2010,5,11,596.42,409.24,260.82,10.59,-0.83,5.34,88936.45
Calgary,2010,5,12,559.8,351.65,264.99,11.18,-0.8,4.79,88914.19
Calgary,2010,5,13,587.53,361.42,290.56,11.36,-0.9,5.36,88903.87
Calgary,2010,5,14,516.91,314.22,277.05,11.39,-1.54,5.02,88897.74
Calgary,2010,5,15,391.34,259.73,217.97,11.21,-1.27,5.03,88887.42
Calgary,2010,5,16,325.77,262.72,180.65,11.06,-1.29,4.87,88892.58
Calgary,2010,5,17,236.0,248.92,135.09,10.8,-1.12,5.25,88894.19
Calgary,2010,5,18,125.13,173.88,82.09,9.99,-0.79,5.18,88912.9
Calgary,2010,5,19,40.35,118.51,29.0,8.85,-0.8,4.6,88936.13
Calgary,2010,5,20,1.62,0.1,1.54,7.87,-0.58,4.63,88980.32
Calgary,2010,5,21,0.0,0.0,0.0,7.03,-0.45,4.01,88993.23
Calgary,2010,5,22,0.0,0.0,0.0,6.11,-0.18,3.87,88990.0
Calgary,2010,5,23,0.0,0.0,0.0,5.38,-0.18,3.57,88985.16
Calgary,2010,6,0,0.0,0.0,0.0,10.44,4.87,3.17,88976.67
Calgary,2010,6,1,0.0,0.0,0.0,9.74,4.97,3.11,88977.0
Calgary,2010,6,2,0.0,0.0,0.0,9.44,4.78,3.03,88975.33
Calgary,2010,6,3,0.0,0.0,0.0,8.76,4.93,2.88,88983.67
Calgary,2010,6,4,2.65,1.3,1.31,8.57,4.67,3.13,88999.67
Calgary,2010,6,5,36.4,43.8,30.28,9.45,5.37,3.06,89019.67
Calgary,2010,6,6,131.4,171.74,81.86,10.93,5.66,3.27,89027.67
Calgary,2010,6,7,260.83,305.47,126.85,12.57,5.79,3.37,89034.67
Calgary,2010,6,8,373.53,391.18,146.82,13.7,5.49,3.93,89036.33
Calgary,2010,6,9,470.76,419.99,176.12,14.73,5.61,3.77,89023.0
Calgary,2010,6,10,577.46,455.03,214.86,15.57,5.38,3.73,89013.67
Calgary,2010,6,11,642.49,459.47,247.8,16.32,5.54,4.23,88988.33
Calgary,2010,6,12,640.27,434.18,256.54,16.62,5.1,4.37,88977.0
Calgary,2010,6,13,570.86,346.94,269.51,17.0,5.42,4.39,88959.33
Calgary,2010,6,14,527.8,356.38,237.59,17.34,5.49,4.54,88944.0
Calgary,2010,6,15,495.63,409.88,198.25,17.37,5.67,4.27,88931.0
Calgary,2010,6,16,417.2,395.81,176.45,17.29,5.37,5.27,88909.0
Calgary,2010,6,17,309.94,358.79,140.23,16.94,5.48,4.97,88896.0
Calgary,2010,6,18,206.31,342.1,95.81,16.16,5.41,5.6,88907.33
Calgary,2010,6,19,94.1,248.46,51.06,15.16,5.08,4.64,88916.67
Calgary,2010,6,20,15.07,55.29,11.45,13.82,5.58,4.38,88948.0
Calgary,2010,6,21,0.0,0.0,0.0,12.86,5.36,3.43,88980.33
Calgary,2010,6,22,0.0,0.0,0.0,11.87,5.22,3.47,88983.0
Calgary,2010,6,23,0.0,0.0,0.0,11.23,5.16,3.4,88986.0
Calgary,2010,7,0,0.0,0.0,0.0,12.95,8.16,3.41,89136.13
Calgary,2010,7,1,0.0,0.0,0.0,12.34,7.65,3.21,89128.39
Calgary,2010,7,2,0.0,0.0,0.0,11.97,7.43,2.85,89123.55
Calgary,2010,7,3,0.0,0.0,0.0,11.5,7.21,2.82,89133.23
Calgary,2010,7,4,3.57,1.67,1.78,11.28,7.09,2.33,89136.13
Calgary,2010,7,5,9.96,10.42,8.69,11.93,7.46,2.39,89137.74
Calgary,2010,7,6,108.93,131.1,74.78,13.95,7.98,2.73,89142.58
Calgary,2010,7,7,237.68,318.22,108.41,15.79,8.07,2.91,89135.16
Calgary,2010,7,8,373.31,428.19,138.77,17.25,8.26,3.74,89126.45
Calgary,2010,7,9,514.04,501.77,176.64,18.17,8.41,4.07,89111.29
Calgary,2010,7,10,601.09,493.39,221.17,18.79,8.78,4.3,89099.68
Calgary,2010,7,11,612.91,428.46,255.14,19.58,8.82,4.36,89076.45
Calgary,2010,7,12,626.47,438.26,248.73,19.91,8.82,4.82,89060.65
Calgary,2010,7,13,661.08,480.83,252.0,20.06,8.7,4.85,89040.0
Calgary,2010,7,14,547.09,390.47,235.47,20.25,9.08,4.79,89029.35
Calgary,2010,7,15,505.22,398.74,219.87,19.99,9.05,5.03,89026.13
Calgary,2010,7,16,338.82,309.8,153.34,19.85,9.03,5.0,89008.06
Calgary,2010,7,17,299.69,355.05,135.95,19.37,9.1,4.61,89008.39
Calgary,2010,7,18,191.92,316.34,92.97,18.55,9.42,4.95,89020.0
Calgary,2010,7,19,75.36,197.53,44.23,17.4,9.56,4.24,89036.13
Calgary,2010,7,20,8.81,23.42,7.2,16.2,9.15,3.75,89077.42
Calgary,2010,7,21,0.0,0.0,0.0,15.22,8.91,3.63,89107.74
Calgary,2010,7,22,0.0,0.0,0.0,14.17,8.69,3.45,89125.48
Calgary,2010,7,23,0.0,0.0,0.0,13.63,8.45,3.47,89134.52
Calgary,2010,8,0,0.0,0.0,0.0,11.91,7.56,3.13,89076.45
Calgary,2010,8,1,0.0,0.0,0.0,11.5,7.54,2.69,89066.13
Calgary,2010,8,2,0.0,0.0,0.0,11.25,7.22,3.04,89064.52
Calgary,2010,8,3,0.0,0.0,0.0,11.0,7.08,2.55,89073.87
Calgary,2010,8,4,0.0,0.0,0.0,10.7,6.74,2.87,89076.45
Calgary,2010,8,5,2.82,1.33,1.41,10.61,6.65,2.5,89087.74
Calgary,2010,8,6,29.61,14.18,27.01,11.75,7.36,2.5,89101.61
Calgary,2010,8,7,136.94,198.02,74.53,13.2,7.83,2.79,89114.84
Calgary,2010,8,8,288.93,350.4,127.0,14.81,8.14,3.22,89111.61
Calgary,2010,8,9,409.4,418.69,160.8,15.96,8.38,3.37,89109.35
Calgary,2010,8,10,504.26,455.67,187.37,17.11,8.47,3.51,89091.29
Calgary,2010,8,11,555.74,444.52,217.63,17.98,8.47,3.73,89059.68
Calgary,2010,8,12,621.68,480.73,241.36,18.72,7.94,4.09,89032.58
Calgary,2010,8,13,583.84,439.51,242.65,19.25,7.95,4.13,89020.32
Calgary,2010,8,14,542.48,435.84,226.93,19.51,8.22,4.38,88999.35
Calgary,2010,8,15,483.1,475.4,182.72,19.48,8.04,4.63,88983.87
Calgary,2010,8,16,365.96,423.49,150.28,19.03,8.05,4.77,88970.65
Calgary,2010,8,17,265.39,439.08,106.1,18.3,8.3,4.9,88960.97
Calgary,2010,8,18,145.99,363.85,66.8,17.26,8.38,4.15,88967.42
Calgary,2010,8,19,25.36,99.44,16.91,16.09,8.31,3.9,88990.97
Calgary,2010,8,20,0.13,0.0,0.13,14.99,8.5,2.97,89033.87
Calgary,2010,8,21,0.0,0.0,0.0,13.79,8.27,3.07,89050.32
Calgary,2010,8,22,0.0,0.0,0.0,12.9,7.91,3.2,89047.74
Calgary,2010,8,23,0.0,0.0,0.0,12.19,7.51,2.69,89046.45
Calgary,2010,9,0,0.0,0.0,0.0,6.66,3.26,2.19,89097.0
Calgary,2010,9,1,0.0,0.0,0.0,6.42,3.13,2.15,89085.0
Calgary,2010,9,2,0.0,0.0,0.0,6.08,2.95,2.08,89064.67
Calgary,2010,9,3,0.0,0.0,0.0,5.95,2.72,2.28,89059.67
Calgary,2010,9,4,0.0,0.0,0.0,5.94,2.61,2.4,89064.0
Calgary,2010,9,5,0.04,0.01,0.02,5.96,2.5,2.32,89054.67
Calgary,2010,9,6,2.06,1.01,1.04,5.92,2.7,2.7,89065.33
Calgary,2010,9,7,54.31,68.69,38.19,7.07,3.29,2.88,89074.67
Calgary,2010,9,8,170.53,240.15,86.96,8.62,3.96,3.48,89087.0
Calgary,2010,9,9,274.03,295.74,133.58,9.86,4.18,4.23,89099.67
Calgary,2010,9,10,350.02,324.94,164.06,10.83,4.27,4.42,89098.0
Calgary,2010,9,11,402.68,351.04,179.91,11.62,4.4,4.51,89086.33
Calgary,2010,9,12,415.11,345.18,189.46,12.43,4.45,4.06,89077.33
Calgary,2010,9,13,425.91,377.56,183.36,12.65,4.19,4.58,89068.0
Calgary,2010,9,14,335.24,298.4,165.1,12.9,4.31,4.16,89071.33
Calgary,2010,9,15,292.06,310.33,145.29,12.64,4.3,4.23,89077.0
Calgary,2010,9,16,237.26,350.02,113.22,12.62,4.24,4.18,89080.0
Calgary,2010,9,17,104.61,219.82,59.42,11.63,3.99,3.88,89095.67
Calgary,2010,9,18,22.73,77.72,14.07,10.44,3.95,3.31,89113.67
Calgary,2010,9,19,0.21,0.0,0.21,9.67,4.03,2.72,89145.33
Calgary,2010,9,20,0.0,0.0,0.0,9.0,3.97,2.32,89167.33
Calgary,2010,9,21,0.0,0.0,0.0,8.36,3.7,2.46,89173.67
Calgary,2010,9,22,0.0,0.0,0.0,7.77,3.53,2.56,89179.0
Calgary,2010,9,23,0.0,0.0,0.0,7.16,3.36,2.66,89169.33
Calgary,2010,10,0,0.0,0.0,0.0,4.71,-2.06,2.32,88972.26
Calgary,2010,10,1,0.0,0.0,0.0,4.22,-2.09,1.97,88978.39
Calgary,2010,10,2,0.0,0.0,0.0,3.8,-2.19,2.38,88976.45
Calgary,2010,10,3,0.0,0.0,0.0,3.53,-2.03,2.19,88982.58
Calgary,2010,10,4,0.0,0.0,0.0,3.29,-2.13,2.55,88992.58
Calgary,2010,10,5,0.0,0.0,0.0,3.69,-1.9,2.57,89004.84
Calgary,2010,10,6,0.93,0.43,0.47,3.57,-1.84,2.4,89007.74
Calgary,2010,10,7,4.94,0.2,4.74,4.35,-1.27,2.17,89020.65
Calgary,2010,10,8,92.04,188.73,46.39,6.55,-0.48,2.73,89041.29
Calgary,2010,10,9,203.83,349.83,80.22,8.62,0.12,2.66,89040.32
Calgary,2010,10,10,287.05,416.23,102.02,10.31,-0.02,2.8,89030.32
Calgary,2010,10,11,355.91,466.51,123.06,11.6,-0.06,3.75,89009.68
Calgary,2010,10,12,367.98,456.14,131.97,12.49,-0.04,3.73,88972.9
Calgary,2010,10,13,362.19,502.9,113.06,13.0,-0.27,3.78,88941.29
Calgary,2010,10,14,305.56,475.03,100.23,13.15,-0.02,3.61,88925.48
Calgary,2010,10,15,237.52,498.07,77.89,12.77,-0.13,3.8,88918.71
Calgary,2010,10,16,115.89,353.84,47.13,11.67,0.02,4.19,88914.84
Calgary,2010,10,17,18.41,94.13,10.54,9.89,-0.56,3.14,88913.87
Calgary,2010,10,18,0.02,0.0,0.02,8.84,-1.04,2.48,88924.52
Calgary,2010,10,19,0.0,0.0,0.0,7.66,-0.98,2.58,88930.65
Calgary,2010,10,20,0.0,0.0,0.0,6.66,-1.11,2.47,88935.48
Calgary,2010,10,21,0.0,0.0,0.0,6.18,-1.55,2.08,88941.61
Calgary,2010,10,22,0.0,0.0,0.0,5.3,-1.75,2.15,88942.9
Calgary,2010,10,23,0.0,0.0,0.0,4.86,-1.96,1.83,88939.35
Calgary,2010,11,0,0.0,0.0,0.0,-6.22,-12.11,4.13,88926.0
